id,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes
31963,1,1,1,1,5,4,5,4,4,4,4,4,4,5,0,0
64304,5,5,5,5,5,5,5,2,2,2,2,4,2,4,0,
51790,1,1,1,4,3,1,4,3,3,3,3,2,4,3,0,0
63773,5,5,5,1,2,5,2,2,5,4,3,5,4,2,1,0
37820,3,3,3,1,1,3,1,1,5,3,5,3,5,1,1,22
45154,3,3,3,3,1,3,4,3,3,3,3,3,3,4,0,0
60059,2,5,2,4,1,2,1,1,5,4,4,5,5,1,5,0
206,3,4,4,4,4,4,3,3,3,3,3,2,3,1,0,0
74041,2,2,2,2,4,5,4,5,5,5,5,5,5,5,0,0
96270,2,5,2,3,4,2,5,4,4,1,1,3,3,4,0,0
124997,5,5,5,5,5,4,5,4,4,4,5,4,4,4,0,0
118762,2,3,2,3,3,3,3,2,2,2,2,4,2,3,0,6
74693,2,4,2,2,1,2,1,1,4,5,4,5,4,1,49,39
68575,5,5,5,5,5,5,5,5,3,5,4,4,5,5,0,0
104311,2,4,2,1,2,2,2,2,4,1,2,4,3,2,3,13
80429,2,2,2,2,4,1,2,5,5,5,5,4,5,4,0,0
95853,3,3,3,3,2,4,4,4,4,4,4,4,4,4,6,0
123490,5,5,2,5,4,3,4,4,4,4,4,3,4,4,0,0
98146,3,3,3,3,2,2,2,2,4,4,4,3,4,2,16,5
35560,4,3,4,3,4,4,4,4,4,3,4,2,3,4,0,0
45403,3,4,2,4,4,2,4,4,3,5,1,4,5,4,0,0
64492,4,0,4,3,4,4,4,4,4,3,5,4,4,4,0,17
101360,4,4,4,1,4,4,4,4,5,5,4,3,4,4,87,85
127106,2,5,2,4,5,2,5,5,4,2,4,4,4,5,0,0
92329,2,2,4,2,4,4,4,4,5,3,5,4,3,4,0,20
6948,3,5,3,1,3,3,3,3,2,5,3,5,1,3,0,0
106576,2,5,5,5,3,2,3,2,2,2,2,3,2,4,0,0
60637,4,4,4,1,1,4,1,1,4,4,4,5,5,1,0,0
10708,1,1,1,1,5,5,4,5,5,5,5,4,5,5,111,106
41176,4,3,3,3,5,3,3,4,4,3,4,3,4,1,0,12
56467,1,1,1,3,2,1,2,2,3,2,4,2,3,2,61,46
116384,2,3,2,2,2,2,2,2,1,3,1,2,2,2,0,0
45891,5,5,5,5,1,1,3,4,4,4,4,3,4,4,0,0
80257,1,2,2,2,1,1,1,1,2,2,2,4,4,1,0,0
89115,2,2,2,2,4,4,4,4,4,4,4,3,4,3,25,14
101954,4,4,4,4,3,4,5,4,4,4,4,4,4,3,0,0
126770,3,3,3,3,2,5,4,2,2,2,2,3,2,5,3,0
9024,2,1,1,1,2,2,2,2,2,2,3,2,4,2,120,114
36752,1,1,1,1,4,4,4,1,1,3,2,4,2,4,21,54
89639,5,5,5,1,3,5,3,3,5,5,4,5,4,3,0,0
113541,1,5,5,5,2,3,3,2,2,2,1,2,2,4,19,20
69589,2,4,2,4,2,4,4,5,2,4,5,4,4,4,0,15
42128,5,4,4,4,5,5,5,5,1,1,3,4,3,5,0,18
4275,2,2,2,3,4,2,4,4,2,4,3,1,4,4,0,0
22614,3,0,3,4,3,3,2,3,4,1,1,4,2,3,0,0
68467,3,3,3,5,4,3,4,4,3,2,5,4,5,4,0,0
109550,2,4,2,3,3,2,2,3,4,5,1,2,4,3,0,0
6574,3,1,1,1,5,4,3,3,3,3,3,3,3,1,48,31
64717,2,2,1,4,4,1,4,4,4,4,3,2,3,4,3,0
69240,3,3,3,3,4,4,4,5,3,5,5,4,3,4,219,223
119520,3,5,5,5,4,4,4,2,2,3,2,2,2,3,7,9
17275,4,2,4,1,4,4,4,4,1,3,1,1,2,4,19,33
19319,2,2,2,4,4,2,4,4,4,1,3,5,2,4,14,18
93795,3,4,4,4,4,4,4,4,3,4,5,4,5,4,0,0
115064,2,2,2,2,5,4,5,5,5,5,5,5,5,5,0,0
53999,3,4,3,4,1,3,1,1,2,2,3,4,4,1,0,0
43186,2,4,5,4,3,5,3,3,4,3,4,3,5,3,0,31
14679,5,1,1,1,3,2,4,5,5,5,5,1,5,1,0,3
47741,3,2,3,4,2,3,5,2,2,2,3,1,4,2,9,10
106346,2,1,1,4,4,4,4,4,4,5,3,2,4,4,18,13
1207,3,5,3,4,1,3,1,1,4,2,5,5,4,1,0,0
27513,1,5,1,3,2,1,3,2,4,5,5,4,4,2,3,0
114891,3,3,3,3,5,4,5,4,4,4,4,5,4,3,0,0
43202,2,3,2,4,2,2,2,2,5,4,3,2,1,2,142,137
119240,1,1,1,1,3,5,4,4,4,4,4,5,4,3,18,22
83048,3,3,3,3,3,5,5,4,4,4,4,4,4,3,0,0
12570,3,1,1,1,3,3,2,3,3,2,4,1,4,3,0,8
125348,2,3,3,3,3,3,3,2,2,2,2,4,2,3,0,5
3188,2,3,3,3,2,2,2,2,4,4,4,3,4,2,0,0
47150,1,1,1,1,3,4,2,5,5,5,5,1,5,1,0,6
118374,5,5,5,5,5,5,4,5,5,5,5,5,5,4,65,72
123607,5,4,5,3,4,5,4,4,3,4,2,3,4,4,1,0
30205,2,3,2,4,3,4,2,5,5,2,3,1,5,3,0,0
116883,4,4,4,3,2,4,2,2,3,4,5,4,4,2,0,0
77107,2,1,1,1,2,2,2,2,3,4,1,3,2,2,29,19
86387,5,5,5,1,1,5,1,1,5,5,4,4,5,1,0,0
55486,3,3,3,3,3,3,3,3,4,3,4,5,5,3,0,0
21098,4,2,4,2,4,4,4,4,2,2,2,4,1,4,0,0
78985,4,4,4,4,3,5,4,5,5,5,5,5,5,5,0,0
60515,3,4,4,2,3,5,5,2,2,4,2,3,2,5,0,0
95398,3,4,3,3,2,3,3,2,2,4,4,3,4,2,64,58
14348,3,3,3,3,4,3,4,4,3,1,4,4,4,4,0,0
114392,5,5,5,5,3,5,5,5,5,5,5,4,5,3,0,0
110988,3,1,3,3,1,3,1,1,3,2,4,3,3,1,0,0
12886,5,5,5,5,5,5,5,5,3,5,4,4,3,5,4,24
113076,1,1,1,1,4,5,4,4,4,4,4,3,4,4,8,0
77267,4,1,1,1,5,2,4,4,4,4,4,1,4,3,3,0
48366,2,2,2,2,2,3,2,2,2,2,2,1,2,1,0,0
16596,4,4,4,3,1,4,1,1,3,5,4,4,4,1,11,0
72136,2,4,4,4,3,3,2,2,2,2,2,2,2,3,0,0
89939,2,5,1,2,4,1,4,4,3,2,4,5,5,4,0,0
54664,1,1,1,1,3,1,1,5,5,5,5,4,5,4,0,0
34758,3,3,3,3,4,4,4,3,3,3,3,2,3,4,0,0
36904,1,3,3,3,1,2,1,1,1,4,2,2,4,1,0,8
53171,5,4,4,4,5,5,5,5,5,3,3,2,2,5,0,0
40474,2,0,2,3,2,2,2,2,1,5,5,3,4,2,39,35
86732,2,1,2,1,3,2,3,3,3,2,2,4,2,3,0,0
79663,3,1,3,2,1,3,1,1,2,2,2,3,2,1,0,0
10574,4,4,4,4,4,4,4,4,3,2,5,4,4,4,0,0
66659,4,4,4,3,1,4,3,1,5,5,5,5,4,1,0,0
25199,3,3,3,3,4,5,5,4,4,4,4,3,4,5,20,17
106363,4,4,4,4,4,4,4,4,4,4,4,3,4,4,0,0
75454,2,2,2,2,3,2,2,3,3,2,5,5,1,3,0,0
111784,3,5,4,5,3,3,3,3,3,2,4,3,4,3,24,11
113608,0,4,0,4,5,0,4,5,4,4,4,5,4,5,0,0
24442,2,2,2,2,4,4,4,4,5,2,4,3,4,4,18,7
109041,3,3,3,3,5,3,5,5,3,5,2,4,2,5,23,14
36284,3,3,3,3,4,4,4,5,5,5,5,3,5,3,0,0
43618,3,5,5,5,4,3,4,3,3,4,3,2,3,4,23,6
91225,2,5,2,5,1,2,1,1,5,2,4,1,2,1,0,0
12326,5,5,5,5,5,4,2,4,4,4,3,2,4,3,0,0
11832,4,5,4,1,2,5,4,3,3,4,3,4,3,3,0,2
23406,5,3,2,3,5,5,5,5,2,4,1,5,5,5,0,0
105278,5,5,5,5,2,5,5,5,5,4,5,4,5,5,15,20
100482,3,3,3,3,3,4,5,4,4,4,4,3,4,3,0,0
109028,2,2,2,2,4,4,4,4,4,3,5,5,4,4,5,0
4966,3,5,3,2,3,5,4,5,5,3,5,4,5,3,0,3
114930,3,2,3,4,2,3,2,2,3,1,4,4,3,2,1,0
104079,4,4,4,3,2,4,2,2,3,4,5,3,5,2,0,0
63703,3,5,3,1,2,4,4,4,4,3,1,4,4,4,0,0
9373,3,4,4,4,3,3,3,2,1,2,2,3,2,3,151,146
27086,5,5,5,3,1,5,1,1,4,1,3,3,3,1,0,0
96618,5,5,3,5,5,5,5,5,5,4,5,5,5,4,0,0
119792,2,2,3,2,5,4,5,5,5,3,5,4,4,5,0,0
129430,1,1,1,3,1,1,1,1,2,3,4,2,4,1,0,0
97118,3,5,5,5,3,4,3,3,3,3,3,2,3,3,0,0
21183,4,1,3,3,4,4,1,4,4,4,4,1,4,2,17,3
73083,3,3,3,3,3,4,4,5,3,1,5,4,1,4,652,638
63268,3,3,1,3,5,4,5,3,3,4,3,3,3,5,0,0
71574,3,5,5,5,3,3,3,3,1,4,1,1,2,3,0,0
86739,0,5,0,2,5,5,5,5,5,3,5,5,4,5,0,0
73327,3,3,3,3,3,5,5,5,5,5,5,5,5,4,0,0
76467,1,1,1,1,3,4,5,5,5,5,5,3,5,3,41,29
47447,2,5,5,5,1,3,3,3,3,3,2,2,3,1,0,0
3935,2,4,2,5,4,2,5,5,5,2,5,2,5,4,0,21
86578,1,1,1,4,1,1,1,1,3,1,4,4,4,1,0,0
71148,5,5,4,5,4,4,4,4,4,3,5,3,5,4,0,0
35797,4,4,4,4,4,3,4,4,3,5,4,3,3,4,0,0
80434,2,5,2,3,2,3,4,1,1,2,1,4,1,4,0,0
79694,1,4,1,4,5,1,5,5,2,3,4,4,4,5,0,0
4315,2,4,2,4,1,3,3,1,1,2,1,3,1,3,0,3
129316,5,5,2,5,3,5,5,5,5,5,5,3,5,3,5,9
108502,4,4,4,3,5,4,5,5,4,2,2,1,1,5,0,0
106691,4,4,2,4,3,4,4,5,5,5,5,4,5,4,0,0
107499,2,2,2,4,4,2,4,4,4,4,4,1,4,4,7,37
14296,3,0,2,2,3,2,3,3,2,3,4,2,3,3,0,0
58347,1,3,1,2,5,2,3,1,1,1,1,3,1,1,0,10
15256,3,5,3,3,4,3,4,4,5,5,5,5,4,4,17,23
27453,4,4,2,4,4,5,4,4,4,4,4,2,4,1,0,0
104487,2,2,2,2,4,2,1,4,4,5,4,5,4,4,0,0
15488,2,5,0,2,2,0,2,2,3,5,4,3,4,2,79,78
45936,2,4,2,1,3,2,3,3,5,5,5,3,5,3,0,0
68691,3,1,0,3,1,0,1,1,3,2,3,4,3,1,0,0
89408,2,2,2,2,4,4,2,4,2,2,3,1,3,4,11,6
35129,5,3,3,3,4,5,4,4,1,3,5,1,2,4,2,11
51083,1,5,2,1,5,2,5,5,4,2,4,4,4,5,0,0
50734,4,5,4,4,2,4,2,2,3,4,4,5,4,2,0,0
16014,5,3,3,3,5,4,2,5,5,5,5,2,5,1,0,0
73350,2,1,1,1,2,2,2,2,1,3,4,3,3,2,0,0
65561,0,5,1,4,5,4,5,5,5,5,5,3,5,4,5,0
75234,1,5,1,1,1,1,1,1,4,5,4,4,4,1,0,0
112252,2,2,2,2,5,3,4,3,3,4,3,5,3,4,41,31
6706,3,4,3,5,5,3,5,5,1,2,4,4,1,5,22,20
115278,2,2,1,2,5,5,5,4,4,4,4,5,4,5,17,15
16451,4,4,4,3,2,4,2,2,4,3,5,5,5,2,60,63
115551,2,2,1,2,5,4,4,5,5,5,5,4,5,3,20,24
62912,5,5,5,5,2,5,5,5,5,5,5,4,5,4,0,0
99417,4,3,3,3,4,4,4,4,1,4,1,4,4,4,15,16
47509,2,4,2,4,2,5,4,1,1,2,1,3,1,3,0,4
76003,3,3,3,3,4,4,4,4,4,4,4,4,4,4,0,0
1825,2,5,5,5,2,4,4,2,2,2,2,1,2,2,0,0
64052,3,1,1,1,3,3,3,3,3,5,3,3,3,3,0,0
5599,5,5,5,5,2,4,5,4,4,5,4,4,4,4,0,0
46272,2,1,2,2,1,2,1,1,3,3,1,4,1,1,0,9
2854,4,4,4,4,5,4,4,5,5,5,5,3,5,5,0,0
30609,3,2,3,4,5,3,3,4,4,3,4,4,4,4,23,35
39136,3,5,3,1,2,3,2,2,3,5,4,4,4,2,0,0
128937,2,1,1,1,4,3,3,2,2,2,2,2,2,4,0,0
94299,0,0,0,2,3,4,4,3,4,3,4,4,5,3,24,17
38125,1,0,0,4,2,0,3,2,1,3,4,5,5,2,0,0
42047,1,3,3,3,1,1,1,1,1,5,4,3,4,1,0,0
98316,2,1,1,5,5,1,4,5,4,3,5,4,5,5,40,44
72998,5,3,5,1,1,5,1,1,3,3,5,2,3,1,0,1
36215,3,3,3,3,2,2,2,3,3,3,3,3,3,4,0,10
39209,1,4,4,4,1,1,1,3,3,3,1,4,3,3,0,0
118384,5,5,5,5,5,5,5,5,4,3,5,4,5,5,0,0
113784,3,3,3,3,4,4,4,4,4,4,4,5,4,3,0,2
97353,5,3,3,3,3,5,1,5,5,5,5,1,5,5,0,0
8401,4,4,5,4,4,5,4,5,5,5,5,4,5,5,0,0
48476,3,3,3,5,5,3,5,5,1,2,5,2,2,5,44,32
8472,3,3,3,3,3,4,4,5,5,5,5,4,5,4,1,0
85290,2,3,2,5,5,2,1,1,1,2,4,2,1,3,0,0
21929,4,1,1,1,4,4,4,4,1,3,2,2,5,4,9,0
38567,3,4,4,1,5,4,5,5,3,5,4,3,5,5,1,0
11797,4,5,4,3,4,4,4,4,4,2,4,4,5,4,19,14
13967,3,5,3,1,3,3,5,3,3,5,5,5,4,3,0,0
91437,2,5,2,4,3,4,5,5,5,2,5,3,5,5,6,2
129271,1,1,1,4,5,1,5,5,1,3,3,4,3,5,11,29
20816,2,4,2,3,1,2,1,1,1,5,4,3,3,1,0,0
29903,2,2,2,2,4,2,3,4,4,4,4,2,4,2,37,38
24540,5,2,2,2,5,5,5,5,5,4,4,5,4,5,0,0
43005,3,4,3,4,4,3,4,4,4,4,2,1,5,4,7,7
119751,2,5,2,2,4,2,4,4,3,5,3,1,5,4,0,0
106535,1,1,4,1,5,5,5,5,5,5,5,3,5,4,3,1
127762,3,1,3,4,2,3,2,2,4,2,4,4,3,2,2,0
20346,3,4,4,2,4,4,1,4,3,3,1,3,2,4,8,10
54124,4,4,4,4,4,4,4,4,1,3,5,2,5,4,18,9
122506,1,1,1,1,2,5,4,4,4,4,4,4,4,3,0,0
42254,4,4,4,4,1,2,3,3,3,3,3,4,3,4,0,0
106706,4,5,4,5,5,4,5,5,4,2,5,4,5,5,0,0
91915,2,2,2,4,2,2,2,2,1,2,4,1,4,2,1,0
32151,4,2,2,2,4,4,4,4,3,3,4,2,2,4,0,0
35904,2,2,2,5,3,2,3,3,4,4,5,4,4,3,1,0
61683,4,4,3,4,5,4,5,2,2,2,2,3,2,4,5,0
103715,1,5,1,3,5,1,5,5,3,5,5,5,5,5,26,23
23868,2,4,2,1,4,5,4,3,3,2,1,3,3,4,0,0
86051,1,5,2,4,5,5,5,4,4,2,4,4,4,5,0,0
43339,2,0,2,3,1,2,1,1,2,1,3,1,4,1,0,0
108984,3,3,2,3,3,5,5,5,5,5,5,5,5,4,0,0
98170,4,3,4,3,5,4,2,5,1,4,3,4,3,5,0,0
19866,2,4,4,4,2,3,1,2,3,5,3,1,3,2,53,42
44958,4,3,3,3,4,4,4,4,3,1,4,5,2,4,48,40
24455,4,4,4,4,4,4,4,4,5,5,1,5,3,4,0,0
39241,5,5,5,5,3,1,1,4,4,4,5,1,4,2,0,0
30795,1,2,1,3,5,1,2,5,1,1,3,4,4,5,25,15
22555,0,0,0,3,1,1,1,3,2,5,5,1,5,1,186,181
86403,4,0,4,3,4,4,4,4,4,3,4,3,5,4,0,0
46521,5,5,5,5,3,4,1,5,5,5,5,3,5,1,0,0
72682,3,4,3,3,5,3,4,5,5,2,5,5,4,5,0,7
53665,4,3,3,3,4,4,4,4,2,2,3,5,4,4,0,0
30632,4,4,4,4,4,4,4,4,1,1,3,4,5,4,0,0
119821,2,3,3,3,2,2,2,2,1,4,4,4,4,2,0,0
43999,0,0,0,5,5,1,5,4,4,4,4,5,4,2,0,0
28463,1,5,1,1,1,1,1,1,2,4,3,1,2,1,10,8
62748,4,4,4,4,4,3,4,4,4,4,4,3,4,4,0,0
116962,4,4,4,4,2,5,5,2,2,2,2,4,2,3,37,17
93575,3,4,4,4,3,3,3,3,3,2,4,2,4,3,23,38
52237,4,5,4,4,1,4,1,1,1,4,2,3,5,1,9,0
122153,4,4,4,4,5,5,4,5,5,5,5,4,5,3,0,0
43404,2,0,2,4,2,2,2,2,5,3,5,2,4,2,0,0
7796,3,3,3,3,3,3,3,3,2,2,3,2,3,3,0,10
112971,1,1,1,4,4,1,4,4,4,4,3,2,3,4,118,107
107734,0,4,0,4,5,5,4,3,3,0,3,3,3,4,0,0
29256,2,2,2,2,1,1,3,2,2,2,2,1,2,4,0,0
102390,3,5,5,5,3,3,4,3,3,3,3,2,3,4,31,23
64733,4,4,4,4,3,4,5,4,4,4,4,3,4,3,0,0
97714,2,1,2,2,4,2,4,4,1,3,1,4,2,4,34,30
1436,5,5,4,5,4,4,5,4,4,4,4,5,4,5,62,46
98405,2,4,4,4,1,2,3,2,2,2,2,2,2,1,15,10
56981,3,2,3,3,3,1,1,1,2,3,4,1,4,1,3,16
25569,5,1,1,1,1,1,1,5,5,5,5,4,5,3,4,0
57084,3,5,3,3,5,3,5,5,4,4,4,2,3,5,24,0
72684,1,4,1,3,4,1,2,4,4,3,3,5,4,4,0,0
113449,3,3,3,3,4,4,4,4,4,4,4,4,4,4,0,0
39965,4,4,4,4,5,5,4,4,4,4,4,5,4,5,0,8
27044,4,3,4,3,5,4,5,5,1,2,3,3,2,5,4,0
68073,3,3,3,3,2,5,5,4,4,4,4,3,4,3,0,0
4930,2,1,1,1,1,4,3,2,2,2,2,2,2,3,46,32
72149,4,4,4,3,4,3,3,5,4,2,3,3,3,3,165,146
38024,2,2,2,2,1,5,3,4,4,4,4,1,4,4,0,0
50152,5,2,2,2,5,5,5,5,1,2,4,5,3,5,0,0
58370,1,1,1,1,5,4,4,5,5,5,5,4,5,5,0,0
38103,1,1,5,1,3,4,3,3,4,1,1,2,4,3,0,0
5513,3,3,3,3,4,5,5,3,3,3,3,3,3,5,6,0
20382,4,4,5,4,4,4,4,4,4,2,3,2,4,4,0,0
73811,3,3,3,3,3,3,3,3,4,5,3,1,3,3,0,2
14181,2,2,2,2,2,1,1,5,5,5,5,1,5,4,8,0
31809,3,1,1,1,3,3,3,1,1,3,4,3,3,3,0,23
30303,3,3,3,5,5,3,5,5,4,4,2,2,5,5,3,49
64947,1,1,1,1,2,5,4,4,4,4,5,4,4,3,0,0
76266,2,1,1,1,2,2,2,2,2,3,2,1,4,2,0,0
81420,1,1,1,1,5,5,5,5,5,4,5,4,5,5,0,0
2435,2,4,1,1,3,1,3,3,4,2,4,5,5,3,0,2
77643,3,3,3,3,2,4,4,5,5,5,5,5,5,5,4,0
28400,2,3,3,3,1,4,3,2,2,2,2,1,2,4,0,0
88991,3,5,3,4,4,3,4,4,5,5,3,2,4,4,4,0
29863,5,3,3,3,4,5,4,5,5,5,5,3,5,3,0,0
117152,2,4,5,1,3,4,4,2,2,5,2,3,2,5,0,0
67494,4,2,4,4,5,4,5,5,1,5,3,3,4,5,3,0
40303,3,1,3,4,4,3,4,4,3,2,3,4,4,4,13,0
86554,4,4,3,4,4,4,4,4,4,4,4,3,4,5,9,13
47863,1,1,1,3,2,1,2,2,3,4,3,3,2,2,0,0
29455,3,2,3,4,1,3,4,5,5,3,5,3,5,4,0,10
26853,3,4,3,4,1,3,1,1,4,5,5,4,5,1,0,0
13700,3,5,3,1,4,3,4,4,3,2,2,5,3,4,0,0
76141,3,3,3,3,4,4,4,4,4,5,5,5,4,4,4,0
122652,4,4,4,4,5,5,5,5,5,5,5,3,5,5,0,0
7519,2,2,2,2,4,4,4,4,4,4,4,4,4,3,16,0
119833,3,2,2,2,5,2,5,5,1,1,1,2,1,5,107,92
96153,2,0,2,2,5,2,4,5,3,3,5,3,4,5,0,0
68455,1,1,4,1,4,5,4,5,5,5,5,3,5,4,0,2
82784,2,2,2,2,1,4,3,2,2,2,2,3,2,1,0,0
3551,2,4,4,4,2,2,2,2,4,5,4,4,4,2,0,9
49248,2,0,2,2,4,2,4,4,1,2,2,3,3,4,0,0
98110,1,1,1,1,4,4,5,5,5,5,5,3,5,3,0,3
71965,5,5,5,5,4,5,4,4,4,4,4,5,4,4,8,10
2470,3,5,3,3,4,3,4,4,4,4,3,2,2,4,4,0
29503,5,1,5,2,2,1,2,2,2,3,1,4,1,2,0,0
91045,2,5,2,1,3,2,3,3,2,2,3,4,3,3,38,39
89652,3,3,3,3,1,3,2,3,3,3,3,1,3,4,0,18
129646,4,4,4,4,4,4,4,4,3,5,4,5,4,4,0,0
87269,2,2,2,2,3,4,4,4,4,5,4,5,4,4,11,0
61667,4,1,5,1,4,4,4,4,4,1,4,3,3,4,4,0
30450,4,2,2,2,5,3,2,4,4,4,4,3,4,4,0,0
118015,2,4,4,4,2,2,2,2,1,5,3,4,3,2,18,8
105556,1,3,3,3,1,1,1,1,2,1,2,3,3,1,5,0
111908,4,5,5,3,2,5,2,2,5,3,5,5,5,2,9,1
33986,4,3,2,2,4,4,5,4,2,2,5,3,2,4,13,0
102355,2,3,3,3,3,4,4,3,3,3,2,1,3,1,0,4
61603,5,5,5,5,2,4,5,5,5,5,5,5,5,5,0,0
116504,1,2,1,3,1,1,5,1,2,1,2,2,2,1,15,0
99756,4,4,4,4,5,1,3,3,3,4,4,2,3,1,0,10
62175,1,2,2,3,1,1,1,1,4,1,4,3,4,1,2,0
81918,4,4,4,4,5,4,5,4,4,4,4,4,4,4,0,0
41266,1,4,1,3,3,1,4,3,3,3,5,3,4,3,2,2
39740,4,5,4,3,5,4,5,5,1,1,4,5,2,5,0,19
99644,4,4,4,4,4,3,4,5,5,5,5,3,5,4,0,0
15791,4,4,4,4,3,4,5,5,5,5,5,4,5,4,22,0
75458,1,3,2,3,3,3,3,1,1,1,1,3,1,2,0,0
94720,3,3,4,4,2,4,4,3,3,3,3,4,3,4,100,95
123090,4,4,5,5,4,4,4,4,4,4,4,3,4,1,39,36
49464,5,3,3,3,5,5,5,5,3,5,5,3,4,5,5,18
48902,2,2,2,2,1,1,4,4,4,4,4,2,4,2,0,0
29217,1,1,1,1,3,4,4,5,5,5,5,3,5,5,0,0
100531,2,4,2,3,1,2,1,1,5,4,5,3,5,1,0,0
44467,4,4,4,4,4,4,4,4,2,5,4,2,4,4,53,76
11766,2,2,2,3,4,2,4,4,1,3,2,2,3,4,7,0
20709,1,2,1,1,2,4,5,4,4,4,4,3,4,4,92,83
68988,2,2,2,2,2,5,4,5,5,5,5,5,5,4,0,0
37082,3,3,3,3,2,4,5,5,5,5,5,5,5,4,0,0
8583,4,3,4,4,4,4,4,4,1,1,5,4,2,4,148,142
35872,2,5,2,1,4,2,1,4,5,2,5,3,4,4,0,6
35434,3,5,2,1,2,2,2,2,4,4,5,4,4,2,0,0
75239,4,1,4,4,2,4,2,2,3,5,4,4,3,2,0,0
36005,4,5,4,4,2,4,4,5,5,5,5,4,5,2,0,0
85163,1,3,1,1,5,5,4,5,5,4,5,3,5,4,0,0
11015,2,1,1,1,5,4,3,2,2,2,2,2,2,2,0,0
71064,2,4,2,2,4,2,4,4,5,5,4,5,5,4,1,0
124843,1,5,1,4,1,1,1,1,3,4,5,5,5,1,0,0
7449,5,5,5,1,1,5,1,1,3,4,4,5,5,1,6,0
84726,4,4,4,4,4,5,4,4,4,4,4,5,4,4,0,0
113746,1,5,5,3,2,5,2,2,3,5,4,5,4,2,0,0
27474,3,3,2,3,3,3,3,3,3,4,3,2,3,3,0,3
104595,2,1,2,2,4,2,3,4,4,2,4,4,4,3,0,0
51591,4,2,2,2,4,5,4,4,2,5,2,5,2,4,10,4
47935,2,4,2,4,5,2,5,5,3,5,3,1,2,5,0,0
15087,2,4,2,3,1,2,1,1,1,5,3,1,3,1,2,11
12994,3,3,3,2,4,3,4,4,3,3,5,2,1,4,69,59
62927,3,3,3,3,3,5,5,3,3,2,3,3,3,3,5,14
66492,0,2,1,3,1,1,1,1,4,5,4,3,4,1,0,0
69811,4,4,4,1,4,4,1,4,3,5,4,5,4,4,1,0
97228,2,4,2,1,2,4,5,2,2,2,2,3,2,4,0,3
104020,1,0,0,3,2,3,3,1,1,0,1,2,1,1,0,6
91490,3,3,3,3,3,3,3,3,4,2,3,1,4,3,0,0
20081,3,5,3,1,4,3,4,4,5,2,4,5,5,4,0,0
102671,1,4,1,3,3,1,1,3,4,5,5,4,4,3,90,82
6650,1,5,2,1,2,2,2,2,1,2,2,5,2,2,4,3
20104,3,3,3,1,4,3,4,4,2,4,3,3,2,4,4,1
121946,1,1,1,1,3,4,4,5,5,5,5,5,5,4,64,67
16044,5,5,5,5,5,1,3,3,3,4,3,2,3,4,0,0
1101,1,1,1,3,1,4,3,1,1,1,1,1,1,4,0,0
13742,3,1,2,3,4,2,5,4,3,1,4,4,4,4,45,30
109835,5,5,5,5,4,5,5,4,4,4,4,4,4,5,0,0
54864,3,4,4,4,3,3,3,3,3,4,3,3,4,3,0,0
102127,3,0,3,1,2,3,2,2,4,3,4,4,5,2,14,12
114537,1,4,1,4,2,3,1,2,2,1,2,5,2,1,0,11
86969,4,4,4,4,1,3,3,4,4,4,4,1,4,4,0,0
122004,4,0,4,1,5,4,5,5,3,4,4,4,5,5,0,19
63047,2,5,2,4,5,2,5,5,3,1,5,1,1,5,5,1
95024,5,4,5,2,1,5,1,1,3,5,2,2,3,1,1,2
81120,4,3,4,4,3,2,2,5,5,5,5,1,5,3,4,0
118543,5,5,1,5,3,4,4,4,4,4,4,3,4,3,0,0
53173,5,5,5,5,5,5,5,5,4,3,5,5,2,5,8,8
93587,2,5,2,4,5,2,5,5,3,3,5,4,5,5,0,5
81074,4,4,4,4,1,3,4,4,4,3,4,4,4,1,0,0
118841,1,0,1,3,3,1,3,3,3,1,5,2,2,3,0,0
60996,5,5,4,5,3,5,4,5,5,5,5,3,5,5,0,0
94127,3,3,3,2,2,3,2,2,3,5,4,3,5,2,1,0
81799,5,5,5,5,4,4,4,2,2,2,2,5,2,4,0,0
45384,1,1,1,2,1,1,1,1,2,2,2,1,1,1,0,0
117542,5,5,5,5,2,4,5,4,4,4,4,4,4,3,1,6
17287,2,2,5,2,5,3,3,2,2,2,2,3,2,3,0,0
105267,4,2,4,4,2,4,3,1,1,4,1,4,1,1,2,18
7963,1,5,1,2,4,1,2,4,1,2,3,5,2,4,0,0
44009,2,4,2,4,2,5,5,4,4,2,4,3,4,5,34,32
101154,3,3,3,3,5,5,5,4,4,4,4,4,4,3,0,0
86539,3,4,3,3,2,3,2,2,3,3,3,2,4,2,15,9
123742,4,3,3,3,3,4,3,3,4,3,4,3,4,3,16,
103541,1,1,4,1,4,5,4,4,3,2,5,5,4,4,5,1
86363,4,0,4,5,4,4,4,4,3,2,5,4,4,4,37,34
91506,1,1,1,1,4,5,4,4,4,4,3,4,4,4,79,129
47976,2,5,2,4,2,5,1,3,3,2,3,2,3,4,0,2
109777,2,1,3,1,2,2,3,2,2,2,2,3,2,3,42,38
90808,1,1,1,1,5,5,4,1,1,2,1,3,1,3,16,2
87026,2,4,3,1,2,3,2,2,4,2,4,3,4,2,12,0
108662,1,1,1,3,1,1,5,1,5,5,5,4,5,1,14,8
